sku,name,cost,wholesale_price,msrp,is_discontinued,qty_zoey,qty_shopify,on_hand,units_4w,units_13w,units_52w,rev_zoey_30d,rev_shopify_30d,rev_zoey_7d,rev_shopify_7d,rev_total_30d,rev_total_7d,daily_vel_4w,daily_vel_13w,daily_vel,days_cover,months_cover,lead_time_days,target_units,suggested_order_qty,reorder_flag,overstock_flag,inventory_value,excess_inv_value,blended_price,gp_per_sku
OSFJ12BM,Stealth Fighter Jig 1/2oz Bream,3.2,4.92,8.99,False,0.0,56.0,56.0,10.0,34.0,39.0,0.0,109.89,0.0,0.0,109.89,0.0,0.35714285714285715,0.37362637362637363,0.37362637362637363,149.9,5.4,180,75.0,19.0,True,False,179.2,0.0,6.14,164.64
OSNT1440B,Shake N' Take 1/4oz (4/0) Black 3pk,2.0,3.89,6.49,False,36.0,9.0,45.0,7.0,27.0,57.0,21.42,6.49,0.0,0.0,27.91,0.0,0.25,0.2967032967032967,0.2967032967032967,151.7,5.4,180,59.0,14.0,True,False,90.0,0.0,4.67,120.15
OJPJ12GS,JackPot Jig 1/2oz Guntersville Shad,3.21,5.21,8.99,False,102.0,8.0,110.0,3.0,63.0,106.0,0.0,35.96,0.0,8.99,35.96,8.99,0.10714285714285714,0.6923076923076923,0.6923076923076923,158.9,5.7,180,138.0,28.0,True,False,353.1,0.0,6.34,344.3
OSFJ12BBA,Stealth Fighter Jig 1/2oz Blk/Brown Amber,3.2,4.92,8.99,False,0.0,16.0,16.0,3.0,9.0,21.0,0.0,29.97,0.0,0.0,29.97,0.0,0.10714285714285714,0.0989010989010989,0.0989010989010989,161.8,5.8,180,20.0,4.0,True,False,51.2,0.0,6.14,47.04
OGSH31630GP,Golden Eye Swimmer Head 3/16oz (3/0) Green Pumpkin - 2pk,1.82,3.47,5.99,False,96.0,8.0,104.0,14.0,57.0,153.0,40.56,11.98,0.0,0.0,52.54,0.0,0.5,0.6263736263736264,0.6263736263736264,166.0,5.9,180,125.0,21.0,True,False,189.28,0.0,4.23,250.64
OPC7GO,Poppin Craw 7 Grams Olive,4.17,5.99,9.99,False,114.0,9.0,123.0,5.0,67.0,97.0,0.0,59.94,0.0,0.0,59.94,0.0,0.17857142857142858,0.7362637362637363,0.7362637362637363,167.1,6.0,180,147.0,24.0,True,False,512.91,0.0,7.19,371.46
OGSH1810UN,Golden Eye Swimmer Head 1/8oz (1/0) Unpainted - 2pk,1.82,3.47,5.99,False,72.0,9.0,81.0,31.0,44.0,135.0,99.78,6.52,0.0,6.52,106.3,6.52,1.1071428571428572,0.4835164835164835,0.4835164835164835,167.5,6.0,180,97.0,16.0,True,False,147.42,0.0,4.23,195.21
OPN33220BLK,Perfect Ned Head 3/32oz (2/0) Black - 3pk.,2.14,4.05,6.99,False,78.0,7.0,85.0,39.0,45.0,140.0,143.28,17.97,0.0,0.0,161.25,0.0,1.3928571428571428,0.4945054945054945,0.4945054945054945,171.9,6.1,180,99.0,14.0,True,False,181.9,0.0,4.93,237.15
OSJ38SC,Pro Swim Jig 3/8oz Shell Cracker,2.16,3.47,5.99,False,102.0,3.0,105.0,11.0,55.0,117.0,19.74,35.94,0.0,5.99,55.68,5.99,0.39285714285714285,0.6043956043956044,0.6043956043956044,173.7,6.2,180,121.0,16.0,True,False,226.8,0.0,4.23,217.35
OGSH3830W,Golden Eye Swimmer Head 3/8oz (3/0) White - 2pk,1.82,3.47,5.99,False,36.0,18.0,54.0,9.0,28.0,108.0,19.74,23.96,0.0,0.0,43.7,0.0,0.32142857142857145,0.3076923076923077,0.3076923076923077,175.5,6.3,180,62.0,8.0,True,False,98.28,0.0,4.23,130.14
ORL1810,Radar Love 1/8 oz,2.94,4.63,7.99,False,132.0,9.0,141.0,6.0,73.0,137.0,27.78,0.0,0.0,0.0,27.78,0.0,0.21428571428571427,0.8021978021978022,0.8021978021978022,175.8,6.3,180,160.0,19.0,True,False,414.54,0.0,5.64,380.7
OGSH1250W,Golden Eye Swimmer Head 1/2oz (5/0) White - 2pk,1.82,3.47,5.99,False,30.0,7.0,37.0,11.0,19.0,29.0,19.74,29.95,0.0,0.0,49.69,0.0,0.39285714285714285,0.2087912087912088,0.2087912087912088,177.2,6.3,180,42.0,5.0,True,False,67.34,0.0,4.23,89.17
Skirt-SWR-5pk,Swim Jig Skirt White Rainbow,1.8,3.47,5.99,True,24.0,0.0,24.0,0.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13186813186813187,0.13186813186813187,182.0,6.5,180,26.0,2.0,True,False,43.2,0.0,4.23,58.32
OPN31620GP,Perfect Ned Head 3/16oz (2/0) Green Pumpkin - 3pk.,2.14,4.05,6.99,False,108.0,12.0,120.0,12.0,58.0,143.0,48.6,0.0,0.0,0.0,48.6,0.0,0.42857142857142855,0.6373626373626373,0.6373626373626373,188.3,6.7,180,127.0,7.0,True,False,256.8,0.0,4.93,334.8
OJPJ14GS,JackPot Jig 1/4oz Guntersville Shad,3.21,5.21,8.99,False,126.0,4.0,130.0,6.0,61.0,96.0,0.0,71.92,0.0,8.99,71.92,8.99,0.21428571428571427,0.6703296703296703,0.6703296703296703,193.9,6.9,180,134.0,4.0,True,False,417.3,0.0,6.34,406.9
OCFJ12CH,Cage Fighter Jig 1/2oz Chocolate,3.2,4.92,8.99,False,0.0,45.0,45.0,7.0,21.0,26.0,0.0,69.93,0.0,0.0,69.93,0.0,0.25,0.23076923076923078,0.23076923076923078,195.0,7.0,180,46.0,1.0,True,False,144.0,0.0,6.14,132.3
OPN33210BLK,Perfect Ned Head 3/32oz (1/0) Black - 3pk.,2.14,4.05,6.99,False,132.0,9.0,141.0,22.0,65.0,166.0,72.9,23.96,0.0,5.99,96.86,5.99,0.7857142857142857,0.7142857142857143,0.7142857142857143,197.4,7.0,180,143.0,2.0,True,False,301.74,0.0,4.93,393.39
OSJ38BG,Pro Swim Jig 3/8oz Bold Gill,2.16,3.47,5.99,False,84.0,8.0,92.0,2.0,42.0,116.0,0.0,11.98,0.0,0.0,11.98,0.0,0.07142857142857142,0.46153846153846156,0.46153846153846156,199.3,7.1,180,92.0,0.0,False,False,198.72,0.0,4.23,190.44
OMJ31640GP,Money Jig 3/16oz (4/0) Green Pumpkin - 4pk,2.36,4.05,6.99,False,54.0,14.0,68.0,0.0,31.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,0.34065934065934067,199.6,7.1,180,68.0,0.0,False,False,160.48,0.0,4.93,174.76
OGSH1430GP,Golden Eye Swimmer Head 1/4oz (3/0) Green Pumpkin - 2pk,1.82,3.47,5.99,False,234.0,8.0,242.0,40.0,110.0,258.0,120.6,29.95,0.0,11.98,150.55,11.98,1.4285714285714286,1.2087912087912087,1.2087912087912087,200.2,7.2,180,242.0,0.0,False,False,440.44,0.0,4.23,583.22
OPC11GR,Poppin Craw 11 Grams Rust,4.17,5.99,9.99,False,120.0,12.0,132.0,0.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593406593406593,0.6593406593406593,200.2,7.2,180,132.0,0.0,False,False,550.44,0.0,7.19,398.64
OJJ12GA,Juice Jig 1/2oz Gator Craw,1.96,3.47,5.99,False,126.0,9.0,135.0,9.0,61.0,143.0,0.0,59.9,0.0,11.98,59.9,11.98,0.32142857142857145,0.6703296703296703,0.6703296703296703,201.4,7.2,180,134.0,0.0,False,False,264.6,1.96,4.23,306.45
OPC11GO,Poppin Craw 11 Grams Olive,4.17,5.99,9.99,False,120.0,14.0,134.0,2.0,59.0,89.0,0.0,29.97,0.0,0.0,29.97,0.0,0.07142857142857142,0.6483516483516484,0.6483516483516484,206.7,7.4,180,130.0,0.0,False,False,558.78,16.68,7.19,404.68
OSJ38MGC,Pro Swim Jig 3/8oz Magic Craw,2.16,3.47,5.99,False,90.0,15.0,105.0,10.0,46.0,138.0,19.74,23.96,0.0,11.98,43.7,11.98,0.35714285714285715,0.5054945054945055,0.5054945054945055,207.7,7.4,180,101.0,0.0,False,False,226.8,8.64,4.23,217.35
OSJ14WR,Pro Swim Jig 1/4oz White/Rainbow,2.16,3.47,5.99,False,36.0,6.0,42.0,7.0,18.0,78.0,0.0,53.91,0.0,0.0,53.91,0.0,0.25,0.1978021978021978,0.1978021978021978,212.3,7.6,180,40.0,0.0,False,False,90.72,4.32,4.23,86.94
OPN31620BLK,Perfect Ned Head 3/16oz (2/0) Black - 3pk.,2.14,4.05,6.99,False,222.0,10.0,232.0,20.0,99.0,242.0,71.64,11.98,0.0,0.0,83.62,0.0,0.7142857142857143,1.0879120879120878,1.0879120879120878,213.3,7.6,180,218.0,0.0,False,False,496.48,29.96,4.93,647.28
OSJH14GS,Pro Swim Jig Heavy 1/4oz Ghost Shad,2.16,3.47,5.99,False,72.0,1.0,73.0,6.0,30.0,69.0,0.0,35.94,0.0,17.97,35.94,17.97,0.21428571428571427,0.32967032967032966,0.32967032967032966,221.4,7.9,180,66.0,0.0,False,False,157.68,15.12,4.23,151.11
OPC7GR,Poppin Craw 7 Grams Rust,4.17,5.99,9.99,False,126.0,11.0,137.0,4.0,56.0,86.0,0.0,59.94,0.0,0.0,59.94,0.0,0.14285714285714285,0.6153846153846154,0.6153846153846154,222.6,8.0,180,123.0,0.0,False,False,571.29,58.38,7.19,413.74
OSJ14AS,Pro Swim Jig 1/4oz Alabama Shad,2.16,3.47,5.99,False,114.0,5.0,119.0,14.0,48.0,72.0,20.82,47.92,0.0,17.97,68.74,17.97,0.5,0.5274725274725275,0.5274725274725275,225.6,8.1,180,105.0,0.0,False,False,257.04,30.24,4.23,246.33
OSJ14BB,Pro Swim Jig 1/4oz Black /Blue,2.16,3.47,5.99,False,72.0,12.0,84.0,4.0,33.0,126.0,0.0,23.96,0.0,5.99,23.96,5.99,0.14285714285714285,0.3626373626373626,0.3626373626373626,231.6,8.3,180,73.0,0.0,False,False,181.44,23.76,4.23,173.88
OSJ14DM,Pro Swim Jig 1/4oz Dirty Money,2.16,3.47,5.99,False,72.0,10.0,82.0,10.0,32.0,96.0,20.82,23.96,0.0,5.99,44.78,5.99,0.35714285714285715,0.3516483516483517,0.3516483516483517,233.2,8.3,180,70.0,0.0,False,False,177.12,25.92,4.23,169.74
OSJH14MGC,Pro Swim Jig Heavy 1/4oz Magic Craw,2.16,3.47,5.99,False,102.0,1.0,103.0,10.0,40.0,117.0,0.0,59.9,0.0,17.97,59.9,17.97,0.35714285714285715,0.43956043956043955,0.43956043956043955,234.3,8.4,180,88.0,0.0,False,False,222.48,32.4,4.23,213.21
OGSH1240W,Golden Eye Swimmer Head 1/2oz (4/0) White - 2pk,1.82,3.47,5.99,False,42.0,14.0,56.0,0.0,21.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,242.7,8.7,180,46.0,0.0,False,False,101.92,18.2,4.23,134.96
OGSH1830GP,Golden Eye Swimmer Head 1/8oz (3/0) Green Pumpkin - 2pk,1.82,3.47,5.99,False,156.0,9.0,165.0,7.0,61.0,207.0,20.82,5.99,0.0,0.0,26.81,0.0,0.25,0.6703296703296703,0.6703296703296703,246.1,8.8,180,134.0,0.0,False,False,300.3,56.42,4.23,397.65
OPC7GT,Poppin Craw 7 Grams Tan,4.17,5.99,9.99,False,132.0,9.0,141.0,3.0,51.0,81.0,0.0,39.96,0.0,9.99,39.96,9.99,0.10714285714285714,0.5604395604395604,0.5604395604395604,251.6,9.0,180,112.0,0.0,False,False,587.97,120.93,7.19,425.82
OPC11GT,Poppin Craw 11 Grams Tan,4.17,5.99,9.99,False,132.0,9.0,141.0,1.0,51.0,81.0,0.0,19.98,0.0,0.0,19.98,0.0,0.03571428571428571,0.5604395604395604,0.5604395604395604,251.6,9.0,180,112.0,0.0,False,False,587.97,120.93,7.19,425.82
OSFJ12GPC,Stealth Fighter Jig 1/2oz Green Pumpkin Craw,3.2,4.92,8.99,False,0.0,65.0,65.0,12.0,23.0,51.0,0.0,129.87,0.0,0.0,129.87,0.0,0.42857142857142855,0.25274725274725274,0.25274725274725274,257.2,9.2,180,51.0,0.0,False,False,208.0,44.8,6.14,191.1
OSJ38GS,Pro Swim Jig 3/8oz Ghost Shad,2.16,3.47,5.99,False,78.0,5.0,83.0,9.0,28.0,79.0,0.0,53.91,0.0,17.97,53.91,17.97,0.32142857142857145,0.3076923076923077,0.3076923076923077,269.8,9.6,180,62.0,0.0,False,False,179.28,45.36,4.23,171.81
OPN18020GP,Perfect Ned Head 1/8oz (2/0) Green Pumpkin - 3pk.,2.14,4.05,6.99,False,162.0,11.0,173.0,14.0,58.0,148.0,48.6,11.98,0.0,5.99,60.58,5.99,0.5,0.6373626373626373,0.6373626373626373,271.4,9.7,180,127.0,0.0,False,False,370.22,98.44,4.93,482.67
OSNT1440GP,Shake N' Take 1/4oz (4/0) Green Pumpkin 3pk,2.0,3.89,6.49,False,48.0,6.0,54.0,6.0,18.0,48.0,0.0,38.94,0.0,19.47,38.94,19.47,0.21428571428571427,0.1978021978021978,0.1978021978021978,273.0,9.8,180,40.0,0.0,False,False,108.0,28.0,4.67,144.18
OPC7GLO,Poppin Craw 7 Grams Light Olive,4.17,5.99,9.99,False,132.0,8.0,140.0,2.0,46.0,76.0,0.0,29.97,0.0,0.0,29.97,0.0,0.07142857142857142,0.5054945054945055,0.5054945054945055,277.0,9.9,180,101.0,0.0,False,False,583.8,162.63,7.19,422.8
OSJH38WL,Pro Swim Jig Heavy 3/8oz White Lightning,2.16,3.47,5.99,False,204.0,7.0,211.0,12.0,69.0,105.0,20.82,35.94,0.0,5.99,56.76,5.99,0.42857142857142855,0.7582417582417582,0.7582417582417582,278.3,9.9,180,152.0,0.0,False,False,455.76,127.44,4.23,436.77
OSJ14MGC,Pro Swim Jig 1/4oz Magic Craw,2.16,3.47,5.99,False,108.0,7.0,115.0,23.0,37.0,101.0,62.46,29.95,0.0,5.99,92.41,5.99,0.8214285714285714,0.4065934065934066,0.4065934065934066,282.8,10.1,180,81.0,0.0,False,False,248.4,73.44,4.23,238.05
OJJ38MGC,Juice Jig 3/8oz Magic Craw,1.96,3.47,5.99,False,408.0,0.0,408.0,56.0,131.0,303.0,120.6,119.8,0.0,17.97,240.4,17.97,2.0,1.4395604395604396,1.4395604395604396,283.4,10.1,180,288.0,0.0,False,False,799.68,235.2,4.23,926.16
OPN18020BLK,Perfect Ned Head 1/8oz (2/0) Black - 3pk.,2.14,4.05,6.99,False,546.0,11.0,557.0,52.0,178.0,351.0,186.84,23.96,0.0,0.0,210.8,0.0,1.8571428571428572,1.956043956043956,1.956043956043956,284.8,10.2,180,391.0,0.0,False,False,1191.98,355.24,4.93,1554.03
OGSH3830UN,Golden Eye Swimmer Head 3/8oz (3/0) Unpainted - 2pk,1.82,3.47,5.99,False,216.0,7.0,223.0,3.0,71.0,212.0,0.0,23.96,0.0,0.0,23.96,0.0,0.10714285714285714,0.7802197802197802,0.7802197802197802,285.8,10.2,180,156.0,0.0,False,False,405.86,121.94,4.23,537.43
OSJH38PR,Pro Swim Jig Heavy 3/8oz Perch,2.16,3.47,5.99,False,150.0,2.0,152.0,15.0,47.0,88.0,19.74,53.91,0.0,0.0,73.65,0.0,0.5357142857142857,0.5164835164835165,0.5164835164835165,294.3,10.5,180,103.0,0.0,False,False,328.32,105.84,4.23,314.64
OSJ38AS,Pro Swim Jig 3/8oz Alabama Shad,2.16,3.47,5.99,False,132.0,8.0,140.0,10.0,43.0,75.0,19.74,23.96,0.0,11.98,43.7,11.98,0.35714285714285715,0.4725274725274725,0.4725274725274725,296.3,10.6,180,95.0,0.0,False,False,302.4,97.2,4.23,289.8
OGSH31620GP,Golden Eye Swimmer Head 3/16oz (2/0) Green Pumpkin - 2pk,1.82,3.47,5.99,False,72.0,21.0,93.0,1.0,28.0,126.0,0.0,5.99,0.0,0.0,5.99,0.0,0.03571428571428571,0.3076923076923077,0.3076923076923077,302.2,10.8,180,62.0,0.0,False,False,169.26,56.42,4.23,224.13
OSJH14BB,Pro Swim Jig Heavy 1/4oz Black Blue,2.16,3.47,5.99,False,162.0,5.0,167.0,16.0,49.0,119.0,19.74,59.9,0.0,11.98,79.64,11.98,0.5714285714285714,0.5384615384615384,0.5384615384615384,310.1,11.1,180,108.0,0.0,False,False,360.72,127.44,4.23,345.69
OMJ31640BLK,Money Jig 3/16oz (4/0) Black - 4pk,2.36,4.05,6.99,False,66.0,9.0,75.0,0.0,21.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,325.0,11.6,180,46.0,0.0,False,False,177.0,68.44,4.93,192.75
OSJH14WR,Pro Swim Jig Heavy 1/4oz White Rainbow,2.16,3.47,5.99,False,102.0,9.0,111.0,4.0,31.0,66.0,0.0,23.96,0.0,0.0,23.96,0.0,0.14285714285714285,0.34065934065934067,0.34065934065934067,325.8,11.6,180,68.0,0.0,False,False,239.76,92.88,4.23,229.77
OFF116BKP,Fighter Fly 1/16oz Black/Purple - 2pk,2.36,5.97,10.29,False,102.0,11.0,113.0,7.0,31.0,31.0,33.96,10.29,0.0,0.0,44.25,0.0,0.25,0.34065934065934067,0.34065934065934067,331.7,11.8,180,68.0,0.0,False,False,266.68,106.2,7.27,554.83
OFF332BKP,Fighter Fly 3/32oz Black/Purple - 2pk,2.36,5.97,10.29,False,144.0,13.0,157.0,7.0,43.0,123.0,33.96,10.29,0.0,0.0,44.25,0.0,0.25,0.4725274725274725,0.4725274725274725,332.3,11.9,180,95.0,0.0,False,False,370.52,146.32,7.27,770.87
OPN11610BLK,Perfect Ned Head 1/16oz (1/0) Black - 3pk.,2.14,4.05,6.99,False,162.0,11.0,173.0,25.0,47.0,110.0,95.94,5.99,0.0,0.0,101.93,0.0,0.8928571428571429,0.5164835164835165,0.5164835164835165,335.0,12.0,180,103.0,0.0,False,False,370.22,149.8,4.93,482.67
OSJ38WR,Pro Swim Jig 3/8oz White/Rainbow,2.16,3.47,5.99,False,210.0,11.0,221.0,3.0,60.0,134.0,0.0,17.97,0.0,0.0,17.97,0.0,0.10714285714285714,0.6593406593406593,0.6593406593406593,335.2,12.0,180,132.0,0.0,False,False,477.36,192.24,4.23,457.47
OGSH3840UN,Golden Eye Swimmer Head 3/8oz (4/0) Unpainted - 2pk,1.82,3.47,5.99,False,396.0,10.0,406.0,18.0,108.0,324.0,61.38,0.0,0.0,0.0,61.38,0.0,0.6428571428571429,1.1868131868131868,1.1868131868131868,342.1,12.2,180,237.0,0.0,False,True,738.92,307.58,4.23,978.46
OPC11GLO,Poppin Craw 11 Grams Light Olive,4.17,5.99,9.99,False,144.0,8.0,152.0,2.0,40.0,70.0,0.0,39.96,0.0,0.0,39.96,0.0,0.07142857142857142,0.43956043956043955,0.43956043956043955,345.8,12.4,180,88.0,0.0,False,True,633.84,266.88,7.19,459.04
OTI-OFNF332-SH-2,Float N Fly 3/32oz Shad 2pk,3.01,6.37,10.99,False,66.0,11.0,77.0,7.0,20.0,69.0,36.24,10.99,0.0,10.99,47.23,10.99,0.25,0.21978021978021978,0.21978021978021978,350.4,12.5,180,44.0,0.0,False,True,231.77,99.33,7.76,365.75
OJPJ14RS,JackPot Jig 1/4oz Rainbow Shad,3.21,5.21,8.99,False,144.0,9.0,153.0,8.0,39.0,86.0,0.0,71.92,0.0,8.99,71.92,8.99,0.2857142857142857,0.42857142857142855,0.42857142857142855,357.0,12.8,180,86.0,0.0,False,True,491.13,215.07,6.34,478.89
OPN14020GP,Perfect Ned Head 1/4oz (2/0) Green Pumpkin - 3pk.,2.14,4.05,6.99,False,258.0,15.0,273.0,21.0,69.0,117.0,72.9,17.97,0.0,5.99,90.87,5.99,0.75,0.7582417582417582,0.7582417582417582,360.0,12.9,180,152.0,0.0,False,True,584.22,258.94,4.93,761.67
OGSH1840GP,Golden Eye Swimmer Head 1/8oz (4/0) Green Pumpkin - 2pk,1.82,3.47,5.99,False,66.0,14.0,80.0,12.0,20.0,52.0,40.56,0.0,0.0,0.0,40.56,0.0,0.42857142857142855,0.21978021978021978,0.21978021978021978,364.0,13.0,180,44.0,0.0,False,True,145.6,65.52,4.23,192.8
Skirt-SMGC-5pk,Swim Jig Skirt Magic Craw,1.8,3.47,5.99,True,24.0,0.0,24.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06593406593406594,0.06593406593406594,364.0,13.0,180,13.0,0.0,False,True,43.2,19.8,4.23,58.32
OSFJ12FC,Stealth Fighter Jig 1/2oz Fighter Craw,3.2,4.92,8.99,False,0.0,57.0,57.0,5.0,14.0,26.0,0.0,59.94,0.0,0.0,59.94,0.0,0.17857142857142858,0.15384615384615385,0.15384615384615385,370.5,13.2,180,31.0,0.0,False,True,182.4,83.2,6.14,167.58
OSNT3850B,Shake N' Take 3/8oz (5/0) Black 2pk,2.0,3.89,6.49,False,42.0,11.0,53.0,0.0,13.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,371.0,13.2,180,29.0,0.0,False,True,106.0,48.0,4.67,141.51
OJPJ12RS,JackPot Jig 1/2oz Rainbow Shad,3.21,5.21,8.99,False,126.0,9.0,135.0,13.0,33.0,69.0,29.64,62.93,0.0,8.99,92.57,8.99,0.4642857142857143,0.3626373626373626,0.3626373626373626,372.3,13.3,180,73.0,0.0,False,True,433.35,199.02,6.34,422.55
OPN11620GP,Perfect Ned Head 1/16oz (2/0) Green Pumpkin - 3pk.,2.14,4.05,6.99,False,60.0,20.0,80.0,12.0,19.0,63.0,48.6,5.99,0.0,0.0,54.59,0.0,0.42857142857142855,0.2087912087912088,0.2087912087912088,383.2,13.7,180,42.0,0.0,False,True,171.2,81.32,4.93,223.2
OPN18010BLK,Perfect Ned Head 1/8oz (1/0) Black - 3pk.,2.14,4.05,6.99,False,438.0,10.0,448.0,23.0,106.0,277.0,72.9,29.95,0.0,5.99,102.85,5.99,0.8214285714285714,1.164835164835165,1.164835164835165,384.6,13.7,180,233.0,0.0,False,True,958.72,460.1,4.93,1249.92
OMJ1830CHT,Money Jig 1/8oz (3/0) Chart.  - 4pk,2.36,4.05,6.99,False,168.0,12.0,180.0,0.0,42.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156,390.0,13.9,180,92.0,0.0,False,True,424.8,207.68,4.93,462.6
OPN18010GP,Perfect Ned Head 1/8oz (1/0) Green Pumpkin - 3pk.,2.14,4.05,6.99,False,240.0,12.0,252.0,37.0,58.0,164.0,143.28,5.99,0.0,0.0,149.27,0.0,1.3214285714285714,0.6373626373626373,0.6373626373626373,395.4,14.1,180,127.0,0.0,False,True,539.28,267.5,4.93,703.08
OSJ14BG,Pro Swim Jig 1/4oz Bold Gill,2.16,3.47,5.99,False,72.0,11.0,83.0,10.0,19.0,84.0,20.82,23.96,0.0,0.0,44.78,0.0,0.35714285714285715,0.2087912087912088,0.2087912087912088,397.5,14.2,180,42.0,0.0,False,True,179.28,88.56,4.23,171.81
OPW18020GP,Perfect Ned Head WL 1/8oz (2/0) Green Pumpkin - 3pk.,2.4,4.05,7.49,False,60.0,7.0,67.0,2.0,15.0,61.0,0.0,14.98,0.0,7.49,14.98,7.49,0.07142857142857142,0.16483516483516483,0.16483516483516483,406.5,14.5,180,33.0,0.0,False,True,160.8,81.6,5.08,179.56
OGSH1430W,Golden Eye Swimmer Head 1/4oz (3/0) White - 2pk,1.82,3.47,5.99,False,336.0,8.0,344.0,32.0,75.0,219.0,83.28,53.91,0.0,0.0,137.19,0.0,1.1428571428571428,0.8241758241758241,0.8241758241758241,417.4,14.9,180,165.0,0.0,False,True,626.08,325.78,4.23,829.04
OSJ14PR,Pro Swim Jig 1/4oz Perch,2.16,3.47,5.99,False,108.0,12.0,120.0,8.0,26.0,108.0,20.82,29.95,0.0,5.99,50.77,5.99,0.2857142857142857,0.2857142857142857,0.2857142857142857,420.0,15.0,180,57.0,0.0,False,True,259.2,136.08,4.23,248.4
OJJ38GA,Juice Jig 3/8oz Gator Craw,1.96,3.47,5.99,False,240.0,9.0,249.0,5.0,51.0,131.0,0.0,29.95,0.0,11.98,29.95,11.98,0.17857142857142858,0.5604395604395604,0.5604395604395604,444.3,15.9,180,112.0,0.0,False,True,488.04,268.52,4.23,565.23
OGSH1410UN,Golden Eye Swimmer Head 1/4oz (1/0) Unpainted - 2pk,1.82,3.47,5.99,False,114.0,10.0,124.0,6.0,25.0,95.0,19.74,0.0,0.0,0.0,19.74,0.0,0.21428571428571427,0.27472527472527475,0.27472527472527475,451.4,16.1,180,55.0,0.0,False,True,225.68,125.58,4.23,298.84
Skirt-SPR-5pk,Swim Jig Skirt Perch,1.8,3.47,5.99,True,30.0,0.0,30.0,6.0,6.0,18.0,19.74,0.0,0.0,0.0,19.74,0.0,0.21428571428571427,0.06593406593406594,0.06593406593406594,455.0,16.2,180,13.0,0.0,False,True,54.0,30.6,4.23,72.9
OSNT3850GP,Shake N' Take 3/8oz (5/0) Green Pumpkin 2pk,2.0,3.89,6.49,False,48.0,12.0,60.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13186813186813187,0.13186813186813187,455.0,16.2,180,26.0,0.0,False,True,120.0,68.0,4.67,160.2
OJJ12MGC,Juice Jig 1/2oz Magic Craw,1.96,3.47,5.99,False,480.0,6.0,486.0,32.0,96.0,276.0,59.22,89.85,0.0,23.96,149.07,23.96,1.1428571428571428,1.054945054945055,1.054945054945055,460.7,16.5,180,211.0,0.0,False,True,952.56,539.0,4.23,1103.22
OSJ14SC,Pro Swim Jig 1/4oz Shell Cracker,2.16,3.47,5.99,False,108.0,11.0,119.0,2.0,22.0,64.0,0.0,11.98,0.0,5.99,11.98,5.99,0.07142857142857142,0.24175824175824176,0.24175824175824176,492.2,17.6,180,48.0,0.0,False,True,257.04,153.36,4.23,246.33
OGSH1430UN,Golden Eye Swimmer Head 1/4oz (3/0) Unpainted - 2pk,1.82,3.47,5.99,False,756.0,6.0,762.0,36.0,139.0,381.0,104.1,41.93,0.0,5.99,146.03,5.99,1.2857142857142858,1.5274725274725274,1.5274725274725274,498.9,17.8,180,305.0,0.0,False,True,1386.84,831.74,4.23,1836.42
OMJ1830GP,Money Jig 1/8oz (3/0) Green Pumpkin - 4pk,2.36,4.05,6.99,False,234.0,9.0,243.0,6.0,44.0,114.0,24.3,0.0,0.0,0.0,24.3,0.0,0.21428571428571427,0.4835164835164835,0.4835164835164835,502.6,18.0,180,97.0,0.0,False,True,573.48,344.56,4.93,624.51
OGSH3850UN,Golden Eye Swimmer Head 3/8oz (5/0) Unpainted - 2pk,1.82,3.47,5.99,False,102.0,9.0,111.0,0.0,20.0,57.0,0.0,5.99,0.0,0.0,5.99,0.0,0.0,0.21978021978021978,0.21978021978021978,505.1,18.0,180,44.0,0.0,False,True,202.02,121.94,4.23,267.51
OGSH3840W,Golden Eye Swimmer Head 3/8oz (4/0) White - 2pk,1.82,3.47,5.99,False,192.0,11.0,203.0,0.0,36.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956043956043956,0.3956043956043956,513.1,18.3,180,79.0,0.0,False,True,369.46,225.68,4.23,489.23
OSFJ12DP,Stealth Fighter Jig 1/2oz Dith Pickle,3.2,4.67,8.99,False,0.0,80.0,80.0,4.0,14.0,22.0,0.0,59.94,0.0,0.0,59.94,0.0,0.14285714285714285,0.15384615384615385,0.15384615384615385,520.0,18.6,180,31.0,0.0,False,True,256.0,156.8,5.97,221.6
OSJ38DM,Pro Swim Jig 3/8oz Dirty Money,2.16,3.47,5.99,False,414.0,12.0,426.0,9.0,74.0,164.0,19.74,17.97,0.0,0.0,37.71,0.0,0.32142857142857145,0.8131868131868132,0.8131868131868132,523.9,18.7,180,163.0,0.0,False,True,920.16,568.08,4.23,881.82
